,lat,long,trip_count
11131,40.6755,-73.9781,1
11132,40.6819,-73.9997,1
11133,40.8303,-73.8506,1
11134,40.818,-73.9415,1
11135,40.7635,-73.9334,1
11136,40.7869,-73.942,1
11137,40.789,-73.9549,1
11138,40.6972,-73.9831,1
11139,40.6975,-73.9926,1
11140,40.7002,-73.9413,1
11141,40.7233,-73.8504,1
11142,40.8054,-73.9615,1
11143,40.6824,-73.9647,1
11144,40.6874,-73.9539,1
11145,40.6948,-73.9969,1
11146,40.7902,-73.9521,1
11147,40.6781,-73.9386,1
11148,40.681,-73.9553,1
11149,40.7469,-73.9562,1
11150,40.6801,-74.0058,1
11151,40.6984,-73.9964,1
11152,40.7581,-73.9047,1
11153,40.7475,-73.9563,1
11154,40.7354,-73.8491,1
11155,40.8114,-73.9467,1
11156,40.8494,-73.9366,1
11157,40.6812,-73.9405,1
11158,40.7972,-73.9383,1
11159,40.741,-73.8512,1
11160,40.8259,-73.9435,1
11161,40.7932,-73.9406,1
11162,40.6835,-73.9674,1
11163,40.7338,-73.9545,1
11164,40.6935,-73.9829,1
11165,40.8103,-73.9648,1
11166,40.8529,-73.9344,1
11167,40.6909,-73.9363,1
11168,40.857,-73.9325,1
11169,40.7366,-73.866,1
11170,40.6794,-73.9351,1
11171,40.6693,-73.9795,1
11172,40.7554,-73.8874,1
11173,40.7169,-73.9652,1
11174,40.7253,-73.8457,1
11175,40.7986,-73.9418,1
11176,40.6919,-73.8346,1
11177,40.7437,-73.8845,1
11178,40.6722,-73.9575,1
11179,40.6853,-73.9956,1
11180,40.68,-73.9712,1
11181,40.7966,-73.9494,1
11182,40.687,-73.9686,1
11183,40.8221,-73.9386,1
11184,40.8329,-73.828,1
11185,40.6816,-73.9452,1
11186,40.7832,-73.9448,1
11187,40.7131,-73.9579,1
11188,40.8085,-73.9467,1
11189,40.6884,-73.9749,1
11190,40.5857,-73.9661,1
11191,40.8457,-73.9404,1
11192,40.8116,-73.9502,1
11193,40.6898,-73.9769,1
11194,40.8366,-73.916,1
11195,40.8004,-73.9519,1
11196,40.6725,-73.977,1
11197,40.7427,-73.8675,1
11198,40.8433,-73.8454,1
11199,40.8024,-73.9451,1
11200,40.8041,-73.9485,1
11201,40.6827,-73.978,1
11202,40.7387,-73.8862,1
11203,40.7904,-73.9541,1
11204,40.6168,-73.9766,1
11205,40.6792,-73.9683,1
11206,40.8031,-73.9402,1
11207,40.7571,-73.9448,1
11208,40.7085,-73.9508,1
11209,40.7179,-73.9591,1
11210,40.6837,-73.959,1
11211,40.8535,-73.93,1
11212,40.8359,-73.9218,1
11213,40.8498,-73.9298,1
11214,40.8176,-73.9458,1
11215,40.8017,-73.957,1
11216,40.7963,-73.9498,1
11217,40.7873,-73.9475,1
11218,40.6624,-73.9907,1
11219,40.8067,-73.9538,1
11220,40.7048,-73.9327,1
11221,40.7023,-73.9884,1
11222,40.7306,-73.8216,1
11223,40.7282,-73.9533,1
11224,40.6856,-73.9563,1
11225,40.7881,-73.9561,1
11226,40.7071,-73.9458,1
11227,40.7432,-73.9177,1
11228,40.8673,-73.9223,1
11229,40.694,-73.9925,1
11230,40.6782,-73.9766,1
11231,40.848,-73.9394,1
11232,40.8269,-73.9503,1
11233,40.6805,-73.9947,1
11234,40.683,-73.9637,1
11235,40.6478,-73.9773,1
11236,40.6801,-73.9446,1
11237,40.6415,-73.9566,1
11238,40.6911,-73.9918,1
11239,40.6764,-73.9989,1
11240,40.6731,-73.9763,1
11241,40.7458,-73.9459,1
11242,40.6774,-73.9796,1
11243,40.8012,-73.9437,1
11244,40.6557,-73.9458,1
11245,40.6852,-73.9781,1
11246,40.8279,-73.9495,1
11247,40.8132,-73.9502,1
11248,40.876,-73.8815,1
11249,40.8166,-73.9429,1
11250,40.6883,-73.9688,1
11251,40.628,-74.03,1
11252,40.7991,-73.9429,1
11253,40.6765,-73.9559,1
11254,40.714,-73.958,1
11255,40.6974,-73.9608,1
11256,40.839,-73.8607,1
11257,40.6924,-73.9912,1
11258,40.8126,-73.9493,1
11259,40.7874,-73.9543,1
11260,40.7961,-73.9477,1
11261,40.8166,-73.9081,1
11262,40.7457,-73.9009,1
11263,40.8048,-73.9399,1
11264,40.7236,-73.8448,1
11265,40.6898,-73.9388,1
11266,40.5761,-73.99,1
11267,40.7531,-73.8914,1
11268,40.6664,-73.9566,1
11269,40.7914,-73.9528,1
11270,40.6907,-73.9919,1
11271,40.6724,-73.9459,1
11272,40.7843,-73.9472,1
11273,40.6935,-73.9877,1
11274,40.7961,-73.9413,1
11275,40.6484,-73.9713,1
11276,40.7988,-73.9537,1
11277,40.6883,-73.9528,1
11278,40.7919,-73.9384,1
11279,40.7432,-73.9516,1
11280,40.7907,-73.9475,1
11281,40.7626,-73.8753,1
11282,40.6448,-73.9715,1
11283,40.8258,-73.9436,1
11284,40.8064,-73.9465,1
11285,40.8655,-73.9274,1
11286,40.6692,-73.96,1
11287,40.814,-73.9409,1
11288,40.6808,-73.9917,1
11289,40.6995,-73.8072,1
11290,40.6781,-73.9961,1
11291,40.6723,-73.9721,1
11292,40.7968,-73.9493,1
11293,40.6892,-73.9567,1
11294,40.6882,-73.9842,1
11295,40.6823,-73.9771,1
11296,40.7969,-73.9374,1
11297,40.6938,-73.9831,1
11298,40.8053,-73.9659,1
11299,40.7667,-73.9183,1
11300,40.7999,-73.9472,1
11301,40.6628,-73.9621,1
11302,40.6716,-73.9475,1
11303,40.6887,-73.9874,1
11304,40.6937,-73.9983,1
11305,40.803,-73.9479,1
11306,40.7527,-73.9275,1
11307,40.8023,-73.9616,1
11308,40.7714,-73.9064,1
11309,40.739,-73.8777,1
11310,40.6826,-73.9227,1
11311,40.6878,-73.9708,1
11312,40.7325,-73.9434,1
11313,40.6944,-73.9925,1
11314,40.8101,-73.9532,1
11315,40.804,-73.963,1
11316,40.8099,-73.9133,1
11317,40.7918,-73.9354,1
11318,40.7157,-73.9479,1
11319,40.8295,-73.9163,1
11320,40.867,-73.9234,1
11321,40.6734,-73.9795,1
11322,40.6728,-73.9866,1
11323,40.7863,-73.952,1
11324,40.8719,-73.8775,1
11325,40.7105,-73.9537,1
11326,40.6921,-73.9895,1
11327,40.8791,-73.905,1
11328,40.9081,-73.9039,1
11329,40.8277,-73.9425,1
11330,40.7636,-73.9245,1
11331,40.8056,-73.947,1
11332,40.6842,-73.959,1
11333,40.8167,-73.9538,1
11334,40.8299,-73.9481,1
11335,40.7006,-73.8427,1
11336,40.8522,-73.9415,1
11337,40.6654,-73.993,1
11338,40.8511,-73.9391,1
11339,40.6975,-73.9928,1
11340,40.7649,-73.9321,1
11341,40.822,-73.9517,1
11342,40.8543,-73.9302,1
11343,40.6842,-73.9728,1
11344,40.6657,-73.9895,1
11345,40.6823,-73.9667,1
11346,40.737,-73.8648,1
11347,40.7573,-73.9312,1
11348,40.6978,-73.9956,1
11349,40.7007,-73.9419,1
11350,40.7317,-73.9546,1
11351,40.7456,-73.9105,1
11352,40.6699,-73.9422,1
11353,40.6709,-73.9882,1
11354,40.7273,-73.9547,1
11355,40.6956,-73.9975,1
11356,40.677,-73.9509,1
11357,40.8558,-73.933,1
11358,40.7019,-73.9895,1
11359,40.6451,-73.958,1
11360,40.6887,-73.9849,1
11361,40.6778,-73.9518,1
11362,40.7971,-73.9489,1
11363,40.6923,-73.979,1
11364,40.8403,-73.8797,1
11365,40.6538,-73.9627,1
11366,40.6601,-73.9806,1
11367,40.697,-73.997,1
11368,40.7136,-73.8303,1
11369,40.8003,-73.9323,1
11370,40.8135,-73.956,1
11371,40.7429,-73.952,1
11372,40.7407,-73.8796,1
11373,40.8109,-73.9433,1
11374,40.7897,-73.94,1
11375,40.8339,-73.861,1
11376,40.672,-73.9873,1
11377,40.768,-73.9294,1
11378,40.6572,-73.9598,1
11379,40.6934,-73.9873,1
11380,40.8273,-73.9462,1
11381,40.8011,-73.9597,1
11382,40.67,-73.9202,1
11383,40.7077,-73.9403,1
11384,40.7638,-73.902,1
11385,40.8337,-73.9155,1
11386,40.6585,-73.9749,1
11387,40.659,-73.9606,1
11388,40.8163,-73.954,1
11389,40.6861,-74.0012,1
11390,40.7259,-73.846,1
11391,40.8179,-73.9418,1
11392,40.8138,-73.9413,1
11393,40.7109,-73.9618,1
11394,40.7794,-73.9181,1
11395,40.8577,-73.9323,1
11396,40.669,-73.9313,1
11397,40.8147,-73.936,1
11398,40.7677,-73.8781,1
11399,40.7338,-73.9547,1
11400,40.8043,-73.9663,1
11401,40.693,-73.9909,1
11402,40.7927,-73.9459,1
11403,40.685,-73.9547,1
11404,40.7712,-73.9036,1
11405,40.8609,-73.8981,1
11406,40.8116,-73.9517,1
11407,40.6816,-73.9963,1
11408,40.7181,-73.9618,1
11409,40.717,-73.9651,1
11410,40.8282,-73.9263,1
11411,40.8405,-73.855,1
11412,40.8504,-73.936,1
11413,40.801,-73.9476,1
11414,40.6953,-73.9959,1
11415,40.6752,-73.8773,1
11416,40.8244,-73.9142,1
11417,40.7951,-73.9509,1
11418,40.7594,-73.8303,1
11419,40.839,-73.9377,1
11420,40.6898,-73.9789,1
11421,40.7027,-73.9901,1
11422,40.786,-73.9511,1
11423,40.6873,-73.9935,1
11424,40.6882,-73.9409,1
11425,40.7978,-73.9513,1
11426,40.76,-73.9366,1
11427,40.8269,-73.8723,1
11428,40.7649,-73.9175,1
11429,40.7454,-73.9337,1
11430,40.6844,-73.9651,1
11431,40.6784,-73.9163,1
11432,40.688,-73.9368,1
11433,40.8478,-73.9392,1
11434,40.7205,-73.9616,1
11435,40.6997,-73.9908,1
11436,40.8314,-73.8998,1
11437,40.703,-73.9908,1
11438,40.6674,-73.9312,1
11439,40.763,-73.9344,1
11440,40.8375,-73.8671,1
11441,40.7433,-73.9175,1
11442,40.7339,-73.9549,1
11443,40.8097,-73.9441,1
11444,40.6834,-73.9428,1
11445,40.6516,-73.9061,1
11446,40.7472,-73.8894,1
11447,40.8246,-73.8558,1
11448,40.6776,-73.9815,1
11449,40.745,-73.8844,1
11450,40.6896,-73.9682,1
11451,40.8198,-73.9304,1
11452,40.7165,-73.9569,1
11453,40.6889,-73.9599,1
11454,40.6892,-73.9868,1
11455,40.7648,-73.9232,1
11456,40.813,-73.9452,1
11457,40.8081,-73.9638,1
11458,40.7572,-73.9417,1
11459,40.7597,-73.9204,1
11460,40.6982,-73.9839,1
11461,40.68,-73.9411,1
11462,40.6888,-73.9805,1
11463,40.7575,-73.8672,1
11464,40.7576,-73.834,1
11465,40.6926,-73.8437,1
11466,40.7605,-73.8749,1
11467,40.6266,-73.919,1
11468,40.8278,-73.925,1
11469,40.8156,-73.9606,1
11470,40.8325,-73.9459,1
11471,40.8181,-73.9259,1
11472,40.8064,-73.95,1
11473,40.735,-73.8531,1
11474,40.802,-73.9574,1
11475,40.7103,-73.9637,1
11476,40.8727,-73.9049,1
11477,40.7242,-73.8498,1
11478,40.7418,-73.8675,1
11479,40.8523,-73.9349,1
11480,40.8241,-73.9407,1
11481,40.6784,-73.9759,1
11482,40.8585,-73.9317,1
11483,40.8851,-73.9073,1
11484,40.8414,-73.8725,1
11485,40.8372,-73.9269,1
11486,40.6937,-73.9834,1
11487,40.8153,-73.958,1
11488,40.7227,-73.8674,1
11489,40.6905,-73.9851,1
11490,40.8118,-73.9576,1
11491,40.694,-73.9614,1
11492,40.8814,-73.8991,1
11493,40.6661,-73.9821,1
11494,40.6749,-73.9434,1
11495,40.8801,-73.8815,1
11496,40.7557,-73.8852,1
11497,40.8445,-73.939,1
11498,40.8528,-73.9345,1
11499,40.8091,-73.9481,1
11500,40.6839,-73.9837,1
11501,40.6977,-73.9199,1
11502,40.7975,-73.9374,1
11503,40.7335,-73.8698,1
11504,40.8301,-73.9477,1
11505,40.8527,-73.8386,1
11506,40.6526,-73.9514,1
11507,40.7026,-73.9899,1
11508,40.6934,-73.9728,1
11509,40.8215,-73.946,1
11510,40.6826,-73.95,1
11511,40.7687,-73.9001,1
11512,40.8602,-73.9287,1
11513,40.7477,-73.9569,1
11514,40.8302,-73.9477,1
11515,40.7623,-73.9259,1
11516,40.7336,-73.956,1
11517,40.7924,-73.9465,1
11518,40.6692,-73.9311,1
11519,40.7871,-73.9452,1
11520,40.8014,-73.958,1
11521,40.7974,-73.9404,1
11522,40.7645,-73.909,1
11523,40.7981,-73.9482,1
11524,40.8259,-73.8969,1
11525,40.7453,-73.9564,1
11526,40.819,-73.9472,1
11527,40.7884,-73.9533,1
11528,40.718,-73.9556,1
11529,40.8149,-73.9587,1
11530,40.7647,-73.8845,1
11531,40.8209,-73.9435,1
11532,40.8359,-73.9278,1
11533,40.7744,-73.9035,1
11534,40.7275,-73.8558,1
11535,40.8193,-73.9375,1
11536,40.8254,-73.9175,1
11537,40.7324,-73.9548,1
11538,40.6793,-73.9974,1
11539,40.6652,-73.9318,1
11540,40.7971,-73.949,1
11541,40.7978,-73.9398,1
11542,40.6899,-73.9383,1
11543,40.7601,-73.9292,1
11544,40.8176,-73.923,1
11545,40.8496,-73.9389,1
11546,40.7228,-73.9462,1
11547,40.8243,-73.9455,1
11548,40.6823,-73.9499,1
11549,40.79,-73.9431,1
11550,40.8588,-73.8989,1
11551,40.7527,-73.9228,1
11552,40.799,-73.9455,1
11553,40.6801,-73.9442,1
11554,40.8014,-73.9479,1
11555,40.7163,-73.9595,1
11556,40.6847,-73.9948,1
11557,40.8046,-73.9555,1
11558,40.8409,-73.9396,1
11559,40.6925,-73.9696,1
11560,40.6964,-73.9872,1
11561,40.6679,-73.7831,1
11562,40.8236,-73.9198,1
11563,40.8215,-73.9209,1
11564,40.5895,-73.9656,1
11565,40.6088,-73.958,1
11566,40.6427,-73.9638,1
11567,40.677,-73.9738,1
11568,40.6595,-73.9829,1
11569,40.8251,-73.9471,1
11570,40.7438,-73.926,1
11571,40.7907,-73.9425,1
11572,40.8053,-73.9456,1
11573,40.6932,-73.9731,1
11574,40.7914,-73.9533,1
11575,40.7981,-73.9404,1
11576,40.7564,-73.9133,1
11577,40.7113,-73.9526,1
11578,40.6495,-74.0093,1
11579,40.8029,-73.9564,1
11580,40.803,-73.9384,1
11581,40.6908,-73.9585,1
11582,40.8076,-73.9457,1
11583,40.6945,-73.9963,1
11584,40.8292,-73.9447,1
11585,40.8387,-73.9377,1
11586,40.8047,-73.9383,1
11587,40.8484,-73.8895,1
11588,40.7099,-73.9669,1
11589,40.8307,-73.9363,1
11590,40.6903,-73.9919,1
11591,40.6872,-73.9224,1
11592,40.8091,-73.9525,1
11593,40.8047,-73.9324,1
11594,40.7906,-73.8455,1
11595,40.744,-73.8851,1
11596,40.8201,-73.9357,1
11597,40.8102,-73.9475,1
11598,40.8282,-73.904,1
11599,40.746,-73.9131,1
11600,40.7501,-73.8805,1
11601,40.6981,-73.9371,1
11602,40.8276,-73.9426,1
11603,40.8132,-73.949,1
11604,40.81,-73.951,1
11605,40.6996,-73.9118,1
11606,40.8129,-73.9452,1
11607,40.674,-73.9841,1
11608,40.842,-73.9393,1
11609,40.8201,-73.9131,1
11610,40.6962,-73.9335,1
11611,40.7182,-73.9641,1
11612,40.7008,-73.9416,1
11613,40.8259,-73.9233,1
11614,40.6755,-73.9713,1
11615,40.68,-73.9436,1
11616,40.6748,-73.9564,1
11617,40.7503,-73.8789,1
11618,40.8025,-73.951,1
11619,40.6743,-73.9178,1
11620,40.8228,-73.9381,1
11621,40.6723,-73.9706,1
11622,40.7557,-73.867,1
11623,40.8237,-73.914,1
11624,40.6781,-74.0002,1
11625,40.8023,-73.9569,1
11626,40.6799,-73.9407,1
11627,40.6832,-73.9809,1
11628,40.756,-73.9281,1
11629,40.6598,-73.9776,1
11630,40.6821,-73.9768,1
11631,40.6875,-73.9589,1
11632,40.7482,-73.879,1
11633,40.718,-73.9577,1
11634,40.6693,-73.9777,1
11635,40.8018,-73.9436,1
11636,40.6869,-73.9656,1
11637,40.8089,-73.9448,1
11638,40.8694,-73.8921,1
11639,40.735,-73.955,1
11640,40.7303,-73.9515,1
11641,40.7447,-73.9559,1
11642,40.8019,-73.9457,1
11643,40.8406,-73.855,1
11644,40.7031,-73.8312,1
11645,40.8127,-73.9508,1
11646,40.8544,-73.9117,1
11647,40.6678,-73.9619,1
11648,40.6966,-73.996,1
11649,40.7427,-73.9174,1
11650,40.6718,-73.9576,1
11651,40.6837,-73.9786,1
11652,40.684,-73.9924,1
11653,40.8053,-73.951,1
11654,40.6967,-73.9376,1
11655,40.7159,-73.8163,1
11656,40.748,-73.9476,1
11657,40.6483,-74.0071,1
11658,40.7347,-73.8736,1
11659,40.7657,-73.9136,1
11660,40.818,-73.9054,1
11661,40.6711,-73.9847,1
11662,40.746,-73.9033,1
11663,40.813,-73.9382,1
11664,40.8148,-73.9143,1
11665,40.8168,-73.92,1
11666,40.6748,-73.9554,1
11667,40.6699,-73.9623,1
11668,40.696,-73.9047,1
11669,40.8278,-73.8861,1
11670,40.8081,-73.9639,1
11671,40.7691,-73.9345,1
11672,40.8058,-73.9655,1
11673,40.803,-73.9343,1
11674,40.7456,-73.8953,1
11675,40.6825,-73.9569,1
11676,40.7932,-73.9497,1
11677,40.7858,-73.9504,1
11678,40.6862,-73.9907,1
11679,40.7484,-73.8768,1
11680,40.7895,-73.9433,1
11681,40.8056,-73.9148,1
11682,40.8513,-73.9393,1
11683,40.7856,-73.9429,1
11684,40.7092,-73.9388,1
11685,40.5963,-73.9488,1
11686,40.8108,-73.9391,1
11687,40.6788,-73.9367,1
11688,40.6883,-73.9739,1
11689,40.7029,-73.9906,1
11690,40.7612,-73.8863,1
11691,40.7334,-73.959,1
11692,40.6755,-73.981,1
11693,40.815,-73.9478,1
11694,40.7494,-73.8693,1
11695,40.8039,-73.966,1
11696,40.7039,-73.9313,1
11697,40.6889,-73.9363,1
11698,40.6798,-73.9972,1
11699,40.6768,-73.9985,1
11700,40.6986,-73.996,1
11701,40.7563,-73.8786,1
11702,40.7301,-73.9541,1
11703,40.8433,-73.8967,1
11704,40.7436,-73.8675,1
11705,40.8475,-73.9082,1
11706,40.8476,-73.8832,1
11707,40.684,-73.9833,1
11708,40.7453,-73.9567,1
11709,40.829,-73.9449,1
11710,40.8078,-73.9582,1
11711,40.8439,-73.9393,1
11712,40.6703,-73.9885,1
11713,40.8622,-73.8959,1
11714,40.6906,-73.9881,1
11715,40.7091,-73.9479,1
11716,40.7566,-73.9207,1
11717,40.8031,-73.9525,1
11718,40.748,-73.9566,1
11719,40.8016,-73.9605,1
11720,40.677,-73.9654,1
11721,40.6921,-73.9892,1
11722,40.6925,-73.9933,1
11723,40.7866,-73.9504,1
11724,40.8371,-73.9209,1
11725,40.7505,-73.877,1
11726,40.6608,-73.9801,1
11727,40.7447,-73.9166,1
11728,40.6984,-73.9938,1
11729,40.719,-73.943,1
11730,40.8457,-73.9327,1
11731,40.6864,-73.9993,1
11732,40.8485,-73.9343,1
11733,40.7422,-73.8814,1
11734,40.6809,-73.9945,1
11735,40.8115,-73.9539,1
11736,40.8,-73.9563,1
11737,40.7906,-73.9392,1
11738,40.8479,-73.9019,1
11739,40.6335,-73.9643,1
11740,40.8671,-73.9224,1
11741,40.6529,-73.9561,1
11742,40.6858,-73.986,1
11743,40.7039,-73.8053,1
11744,40.7477,-73.8833,1
11745,40.7475,-73.8932,1
11746,40.8045,-73.9663,1
11747,40.6759,-73.9714,1
11748,40.6626,-73.9851,1
11749,40.7721,-73.9261,1
11750,40.8326,-73.9051,1
11751,40.8007,-73.9467,1
11752,40.7629,-73.9271,1
11753,40.8237,-73.9488,1
11754,40.6868,-73.9584,1
11755,40.8629,-73.9206,1
11756,40.6873,-73.998,1
11757,40.6665,-73.9842,1
11758,40.7842,-73.9441,1
11759,40.6731,-73.9288,1
11760,40.6728,-73.94,1
11761,40.6902,-73.9815,1
11762,40.7561,-73.8818,1
11763,40.7642,-73.9328,1
11764,40.6929,-73.997,1
11765,40.844,-73.9138,1
11766,40.7975,-73.9375,1
11767,40.6638,-73.9931,1
11768,40.8459,-73.8645,1
11769,40.822,-73.9391,1
11770,40.8017,-73.9569,1
11771,40.7439,-73.8853,1
11772,40.8494,-73.9362,1
11773,40.7895,-73.946,1
11774,40.6929,-73.9689,1
11775,40.7424,-73.8701,1
11776,40.8494,-73.9388,1
11777,40.83,-73.9222,1
11778,40.72,-73.9553,1
11779,40.8514,-73.8676,1
11780,40.7646,-73.8855,1
11781,40.5768,-73.9833,1
11782,40.639,-73.9522,1
11783,40.6913,-73.9898,1
11784,40.6773,-73.9619,1
11785,40.7307,-73.9481,1
11786,40.8419,-73.9394,1
11787,40.7966,-73.9368,1
11788,40.6746,-73.939,1
11789,40.7974,-73.9403,1
11790,40.7337,-73.8691,1
11791,40.8063,-73.9418,1
11792,40.6784,-73.9638,1
11793,40.8397,-73.8555,1
11794,40.6873,-73.9997,1
11795,40.8394,-73.9411,1
11796,40.8315,-73.947,1
11797,40.7189,-73.964,1
11798,40.6778,-73.9509,1
11799,40.7595,-73.8298,1
11800,40.8214,-73.9505,1
11801,40.7869,-73.9532,1
11802,40.7984,-73.9479,1
11803,40.6887,-73.9689,1
11804,40.8104,-73.9516,1
11805,40.8253,-73.944,1
11806,40.677,-73.9861,1
11807,40.6914,-73.9915,1
11808,40.759,-73.9157,1
11809,40.678,-73.9988,1
11810,40.7142,-73.9526,1
11811,40.6858,-74.0023,1
11812,40.709,-73.9485,1
11813,40.7639,-73.9238,1
11814,40.8103,-73.9396,1
11815,40.7482,-73.9572,1
11816,40.7447,-73.9304,1
11817,40.7155,-73.9608,1
11818,40.8044,-73.9373,1
11819,40.7989,-73.9365,1
11820,40.7099,-73.9587,1
11821,40.6641,-73.9919,1
11822,40.844,-73.9392,1
11823,40.6755,-73.9783,1
11824,40.696,-73.9885,1
11825,40.7556,-73.8862,1
11826,40.7499,-73.8634,1
11827,40.8118,-73.9613,1
11828,40.8257,-73.9436,1
11829,40.7751,-73.9124,1
11830,40.6762,-73.9744,1
11831,40.8172,-73.9386,1
11832,40.6993,-73.9948,1
11833,40.7951,-73.9486,1
11834,40.7849,-73.9484,1
11835,40.6889,-73.9807,1
11836,40.8658,-73.9247,1
11837,40.8064,-73.9541,1
11838,40.6817,-73.9582,1
11839,40.7703,-73.9237,1
11840,40.6948,-73.9554,1
11841,40.7581,-73.9171,1
11842,40.8106,-73.9372,1
11843,40.6732,-73.9797,1
11844,40.8207,-73.9401,1
11845,40.8795,-73.9061,1
11846,40.7022,-73.9812,1
11847,40.7053,-73.9209,1
11848,40.6931,-73.9621,1
11849,40.7463,-73.9146,1
11850,40.6708,-73.934,1
11851,40.7142,-73.9497,1
11852,40.6316,-73.947,1
11853,40.7629,-73.929,1
11854,40.8448,-73.9332,1
11855,40.8404,-73.9217,1
11856,40.8425,-73.9423,1
11857,40.7455,-73.9566,1
11858,40.6975,-73.9914,1
11859,40.883,-73.8943,1
11860,40.6687,-73.9802,1
11861,40.7478,-73.8835,1
11862,40.8185,-73.9379,1
11863,40.8732,-73.8891,1
11864,40.8242,-73.9451,1
11865,40.7086,-73.8388,1
11866,40.8339,-73.9413,1
11867,40.8468,-73.8961,1
11868,40.8698,-73.8793,1
11869,40.734,-73.871,1
11870,40.7479,-73.9563,1
11871,40.5872,-73.9543,1
11872,40.6705,-73.9552,1
11873,40.8346,-73.9409,1
11874,40.6838,-73.9462,1
11875,40.7099,-73.9639,1
11876,40.7681,-73.9114,1
11877,40.6646,-73.9834,1
11878,40.8418,-73.9223,1
11879,40.8051,-73.9411,1
11880,40.7181,-73.9575,1
11881,40.7923,-73.9442,1
11882,40.6895,-73.9688,1
11883,40.8525,-73.9378,1
11884,40.8001,-73.9451,1
11885,40.7029,-73.9914,1
11886,40.8468,-73.8321,1
11887,40.6377,-73.9816,1
11888,40.7957,-73.9357,1
11889,40.8411,-73.9396,1
11890,40.7443,-73.9308,1
11891,40.7985,-73.9432,1
11892,40.7734,-73.9184,1
11893,40.7454,-73.9568,1
11894,40.6946,-73.9671,1
11895,40.7995,-73.9435,1
11896,40.7036,-73.9877,1
11897,40.7578,-73.9165,1
11898,40.8109,-73.953,1
11899,40.8236,-73.9436,1
11900,40.7854,-73.9488,1
11901,40.6721,-73.9628,1
11902,40.7968,-73.9453,1
11903,40.8134,-73.9565,1
11904,40.7578,-73.929,1
11905,40.8221,-73.9456,1
11906,40.7471,-73.922,1
11907,40.6914,-73.9444,1
11908,40.8538,-73.9071,1
11909,40.8067,-73.9536,1
11910,40.7944,-73.9394,1
11911,40.861,-73.9036,1
11912,40.6757,-73.9985,1
11913,40.702,-73.9893,1
11914,40.7494,-73.8873,1
11915,40.7651,-73.9318,1
11916,40.7969,-73.9475,1
11917,40.7315,-73.8489,1
11918,40.8347,-73.9446,1
11919,40.6924,-73.9699,1
11920,40.805,-73.9623,1
11921,40.8122,-73.9551,1
11922,40.7236,-73.9508,1
11923,40.801,-73.9504,1
11924,40.868,-73.9198,1
11925,40.7956,-73.9356,1
11926,40.7651,-73.9475,1
11927,40.8125,-73.9496,1
11928,40.673,-73.9672,1
11929,40.6704,-73.9283,1
11930,40.6605,-73.9935,1
11931,40.6813,-73.9414,1
11932,40.8061,-73.9388,1
11933,40.8629,-73.9085,1
11934,40.746,-73.9554,1
11935,40.6684,-73.9869,1
11936,40.8292,-73.876,1
11937,40.6668,-73.9778,1
11938,40.6865,-74.0,1
11939,40.8022,-73.9621,1
11940,40.7173,-73.9456,1
11941,40.8134,-73.9488,1
11942,40.7947,-73.9446,1
11943,40.6468,-73.8805,1
11944,40.7964,-73.9469,1
11945,40.6871,-73.9298,1
11946,40.8533,-73.9306,1
11947,40.8,-73.9388,1
11948,40.6816,-73.9986,1
11949,40.8232,-73.9425,1
11950,40.81,-73.9588,1
11951,40.8517,-73.9117,1
11952,40.8177,-73.9422,1
11953,40.7323,-73.9548,1
11954,40.822,-73.9501,1
11955,40.6863,-73.9744,1
11956,40.7588,-73.9257,1
11957,40.6919,-73.9893,1
11958,40.6905,-73.9943,1
11959,40.8403,-73.9431,1
11960,40.8275,-73.9247,1
11961,40.7953,-73.9334,1
11962,40.8357,-73.921,1
11963,40.5754,-73.9811,1
11964,40.6656,-73.9859,1
11965,40.8181,-73.9381,1
11966,40.7167,-73.9648,1
11967,40.6988,-73.9347,1
11968,40.657,-73.9531,1
11969,40.6762,-73.9636,1
11970,40.8723,-73.9194,1
11971,40.8023,-73.9621,1
11972,40.6758,-73.9604,1
11973,40.8098,-73.9505,1
11974,40.696,-73.9839,1
11975,40.7597,-73.8304,1
11976,40.8581,-73.932,1
11977,40.746,-73.8996,1
11978,40.6868,-73.9937,1
11979,40.8051,-73.966,1
11980,40.8292,-73.9485,1
11981,40.6505,-73.9175,1
11982,40.6734,-73.9629,1
11983,40.6931,-73.9693,1
11984,40.8093,-73.9432,1
11985,40.7616,-73.9247,1
11986,40.7478,-73.9563,1
11987,40.6854,-73.9763,1
11988,40.7016,-73.9876,1
11989,40.7761,-73.9267,1
11990,40.8293,-73.8754,1
11991,40.7432,-73.9164,1
11992,40.7505,-73.8939,1
11993,40.7178,-73.9578,1
11994,40.8001,-73.9511,1
11995,40.7894,-73.9462,1
11996,40.8503,-73.9359,1
11997,40.7011,-73.993,1
11998,40.6454,-73.9633,1
11999,40.795,-73.9467,1
12000,40.7668,-73.9323,1
12001,40.8015,-73.933,1
12002,40.694,-73.9964,1
12003,40.8164,-73.9606,1
12004,40.8415,-73.9223,1
12005,40.8259,-73.9396,1
12006,40.8126,-73.9386,1
12007,40.7919,-73.9465,1
12008,40.656,-73.909,1
12009,40.7007,-73.9898,1
12010,40.806,-73.9595,1
12011,40.823,-73.904,1
12012,40.6776,-73.9734,1
12013,40.835,-73.9461,1
12014,40.8045,-73.9665,1
12015,40.7702,-73.9183,1
12016,40.7865,-73.9422,1
