,lat,long,trip_count
298,40.781,-73.9815,22
299,40.783,-73.9529,16
300,40.7697,-73.8635,85
301,40.7738,-73.8709,310
302,40.8043,-73.9667,14
303,40.7339,-73.9806,36
304,40.7256,-73.9949,18
305,40.7573,-73.9719,14
306,40.7118,-74.0079,22
307,40.7724,-73.9821,14
308,40.77,-73.8641,16
309,40.7319,-74.001,13
310,40.7606,-73.9612,35
311,40.7498,-73.9915,41
312,40.7815,-73.981,13
313,40.7151,-74.016,30
314,40.7511,-73.9907,15
315,40.7429,-74.0077,15
316,40.7814,-73.9564,14
317,40.7937,-73.9669,18
318,40.7634,-73.9674,13
319,40.7681,-73.959,14
320,40.7949,-73.9661,35
321,40.7741,-73.8733,57
322,40.6454,-73.7768,102
323,40.7787,-73.9816,17
324,40.6447,-73.782,181
325,40.7256,-73.997,18
326,40.7604,-74.0029,136
327,40.769,-73.8627,123
328,40.7374,-73.9884,14
329,40.707,-74.0048,18
330,40.7549,-73.9778,15
331,40.7504,-73.9949,14
332,40.7907,-73.9655,14
333,40.7419,-74.0048,32
334,40.7586,-73.9659,13
335,40.7388,-73.9874,18
336,40.6486,-73.784,19
337,40.7787,-73.9561,14
338,40.7325,-74.0004,14
339,40.7749,-73.9611,14
340,40.7684,-73.9824,32
341,40.781,-73.9814,18
342,40.7421,-73.9746,19
343,40.7428,-73.9847,13
344,40.773,-73.9582,14
345,40.7654,-73.9638,22
346,40.7699,-73.8637,70
347,40.7833,-73.9783,21
348,40.7624,-73.9821,14
349,40.7512,-73.9941,253
350,40.7696,-73.8635,44
351,40.7953,-73.9715,13
352,40.7696,-73.8637,33
353,40.7455,-73.9982,18
354,40.7818,-73.9719,13
355,40.7418,-74.0049,14
356,40.748,-73.9736,15
357,40.7682,-73.9824,25
358,40.769,-73.8629,29
359,40.6468,-73.7902,22
360,40.7398,-73.9951,37
361,40.7717,-73.9592,18
362,40.786,-73.9785,16
363,40.774,-73.8732,67
364,40.7303,-74.0068,18
365,40.7501,-73.9948,16
366,40.7784,-73.982,13
367,40.7296,-73.9782,15
368,40.7617,-73.9636,13
369,40.7408,-74.0075,16
370,40.7833,-73.9591,44
371,40.7811,-73.9815,14
372,40.7481,-73.9847,18
373,40.7504,-73.9947,104
374,40.7605,-73.9911,14
375,40.6439,-73.7901,16
376,40.7791,-73.9623,123
377,40.781,-73.9763,13
378,40.7509,-73.9907,30
379,40.7439,-73.9837,19
380,40.7857,-73.9728,13
381,40.7491,-73.9924,17
382,40.7639,-73.9669,15
383,40.7306,-73.9805,22
384,40.7744,-73.9811,15
385,40.7403,-73.9948,32
386,40.7418,-73.9936,24
387,40.7501,-73.9915,83
388,40.6438,-73.7899,26
389,40.749,-73.9918,13
390,40.7818,-73.972,29
391,40.7794,-73.9737,18
392,40.741,-74.0076,24
393,40.7739,-73.8731,27
394,40.7821,-73.9537,18
395,40.7846,-73.9561,13
396,40.7506,-73.991,23
397,40.75,-73.9916,58
398,40.7499,-73.9912,32
399,40.7583,-73.9927,13
400,40.7402,-73.9947,30
401,40.6486,-73.7835,69
402,40.725,-73.9948,13
403,40.7499,-73.9721,15
404,40.7506,-73.9715,14
405,40.779,-73.9623,64
406,40.7593,-73.9654,20
407,40.7446,-73.976,26
408,40.7946,-73.9664,13
409,40.7379,-73.9922,18
410,40.7511,-73.9941,207
411,40.7621,-73.9786,14
412,40.755,-73.9685,16
413,40.7942,-73.9722,14
414,40.7639,-73.9588,19
415,40.7497,-73.9934,16
416,40.7433,-73.9799,17
417,40.7419,-74.0046,46
418,40.7402,-73.9863,23
419,40.6453,-73.7768,68
420,40.7439,-73.9838,15
421,40.7261,-74.0075,14
422,40.7388,-73.9958,19
423,40.7457,-74.0055,18
424,40.7698,-73.8635,95
425,40.7605,-73.9694,13
426,40.7636,-73.9735,13
427,40.7626,-73.9681,15
428,40.7563,-73.9906,28
429,40.7795,-73.9535,32
430,40.7458,-73.9845,15
431,40.6468,-73.79,25
432,40.762,-73.9864,13
433,40.7716,-73.9591,15
434,40.7268,-73.9999,14
435,40.7408,-73.9943,13
436,40.7796,-73.9554,28
437,40.726,-73.9946,17
438,40.7365,-73.9887,14
439,40.7685,-73.9555,16
440,40.7718,-73.9675,14
441,40.7624,-73.966,17
442,40.7426,-73.9804,14
443,40.7409,-74.0076,58
444,40.7845,-73.9797,13
445,40.7608,-73.9611,20
446,40.7257,-74.0056,13
447,40.7644,-73.9709,13
448,40.7332,-74.0064,21
449,40.743,-74.0001,14
450,40.7407,-74.0077,28
451,40.7685,-73.9847,13
452,40.7948,-73.9662,36
453,40.7687,-73.8628,48
454,40.7691,-73.8627,38
455,40.7773,-73.979,23
456,40.647,-73.79,27
457,40.7355,-73.9795,17
458,40.7509,-73.9944,21
459,40.7413,-74.0014,14
460,40.7951,-73.9623,13
461,40.7021,-74.0128,19
462,40.7697,-73.8634,59
463,40.7769,-73.9639,13
464,40.7788,-73.956,14
465,40.6446,-73.7824,67
466,40.7933,-73.9673,24
467,40.7368,-73.9787,15
468,40.7112,-74.016,22
469,40.7258,-73.9948,20
470,40.7808,-73.9814,29
471,40.7506,-73.9944,13
472,40.7637,-73.9733,18
473,40.7812,-73.9813,15
474,40.7736,-73.8708,68
475,40.7356,-73.9981,13
476,40.7575,-73.9666,14
477,40.765,-73.9725,14
478,40.7794,-73.9774,14
479,40.7617,-73.9789,13
480,40.7403,-73.9946,15
481,40.7333,-74.003,13
482,40.7621,-73.9657,17
483,40.7401,-73.9949,85
484,40.73,-74.0021,15
485,40.7484,-73.9883,13
486,40.7863,-73.9783,15
487,40.7787,-73.9562,15
488,40.7647,-73.9808,14
489,40.7738,-73.8708,157
490,40.7511,-73.9905,22
491,40.7293,-73.9842,13
492,40.7422,-73.9891,16
493,40.7677,-73.9621,26
494,40.7512,-73.9942,79
495,40.645,-73.7769,22
496,40.7405,-74.0019,26
497,40.7739,-73.8728,34
498,40.7836,-73.9589,13
499,40.7641,-73.9557,18
500,40.7889,-73.9668,18
501,40.7791,-73.9622,92
502,40.7409,-73.986,18
503,40.7408,-74.005,23
504,40.7733,-73.9492,15
505,40.7607,-73.9611,67
506,40.7414,-73.9897,17
507,40.743,-73.9772,16
508,40.7741,-73.9545,19
509,40.7372,-73.9969,42
510,40.7781,-73.9545,16
511,40.7558,-73.9946,14
512,40.756,-73.9362,13
513,40.7119,-74.008,13
514,40.7733,-73.9781,15
515,40.7412,-73.9786,17
516,40.7793,-73.9554,15
517,40.7606,-74.0028,81
518,40.7525,-73.9933,17
519,40.7247,-74.0018,18
520,40.7833,-73.9782,15
521,40.7932,-73.9673,14
522,40.7805,-73.9766,21
523,40.7855,-73.9693,13
524,40.7815,-73.9541,18
525,40.7495,-73.9953,19
526,40.7797,-73.9556,20
527,40.7491,-73.9923,23
528,40.774,-73.873,192
529,40.7573,-73.9781,14
530,40.6444,-73.7824,15
531,40.7812,-73.9724,15
532,40.7574,-73.9668,15
533,40.773,-73.8853,82
534,40.7834,-73.9744,16
535,40.7358,-73.9895,25
536,40.7662,-73.987,13
537,40.6445,-73.7819,19
538,40.7405,-73.9862,20
539,40.7543,-73.969,16
540,40.7771,-73.9523,15
541,40.6446,-73.7822,124
542,40.7808,-73.9546,14
543,40.7318,-74.0066,13
544,40.7272,-73.9827,14
545,40.7445,-73.9916,14
546,40.7715,-73.9504,15
547,40.7595,-73.9651,19
548,40.7654,-73.9658,18
549,40.7715,-73.9563,15
550,40.744,-73.9815,14
551,40.7809,-73.9815,25
552,40.734,-73.991,13
553,40.7562,-73.9907,16
554,40.7524,-73.9782,37
555,40.7638,-73.9734,30
556,40.7495,-73.9923,15
557,40.7792,-73.9623,51
558,40.7949,-73.9718,18
559,40.7525,-73.9782,24
560,40.7605,-74.0028,179
561,40.7427,-73.9824,14
562,40.73,-73.9912,17
563,40.7557,-73.991,13
564,40.7686,-73.9818,20
565,40.7408,-73.9859,22
566,40.7832,-73.9529,35
567,40.7586,-73.9889,14
568,40.7645,-73.9688,29
569,40.7695,-73.8636,20
570,40.7808,-73.9495,16
571,40.7331,-73.9874,19
572,40.7275,-73.9935,14
573,40.7499,-73.9951,14
574,40.7201,-74.0085,13
575,40.774,-73.8729,135
576,40.7396,-74.0026,44
577,40.7732,-73.9645,14
578,40.7256,-73.9965,16
579,40.7939,-73.9668,66
580,40.7505,-73.9913,25
581,40.6445,-73.7822,45
582,40.7772,-73.979,13
583,40.7198,-74.0086,23
584,40.7293,-73.9901,13
585,40.8029,-73.9678,25
586,40.7743,-73.9594,16
587,40.7286,-74.0028,21
588,40.7721,-73.9827,17
589,40.725,-73.9954,14
590,40.7407,-74.0056,17
591,40.77,-73.8633,194
592,40.7387,-73.9916,13
593,40.6486,-73.7834,76
594,40.7653,-73.966,13
595,40.726,-73.9836,14
596,40.7236,-73.9882,14
597,40.6448,-73.7821,32
598,40.6446,-73.7818,35
599,40.756,-73.9676,14
600,40.783,-73.9482,13
601,40.7642,-73.9542,17
602,40.7469,-74.0047,17
603,40.7742,-73.8727,45
604,40.7614,-73.9868,13
605,40.7736,-73.9599,28
606,40.7424,-74.0043,27
607,40.77,-73.864,24
608,40.7365,-73.989,27
609,40.7506,-73.9945,33
610,40.7737,-73.8707,105
611,40.7706,-73.951,16
612,40.751,-73.9941,80
613,40.6449,-73.7815,18
614,40.7396,-74.0063,15
615,40.794,-73.9725,13
616,40.779,-73.9624,35
617,40.7502,-73.9946,19
618,40.7788,-73.9815,16
619,40.767,-73.9535,13
620,40.7329,-73.9958,13
621,40.7792,-73.9621,42
622,40.6487,-73.7839,23
623,40.7642,-73.9773,13
624,40.7647,-73.9807,15
625,40.7638,-73.9737,15
626,40.6415,-73.788,38
627,40.7922,-73.9737,19
628,40.752,-73.9936,16
629,40.7492,-73.9922,34
630,40.7442,-73.9955,16
631,40.7653,-73.9659,17
632,40.7395,-74.008,27
633,40.742,-73.9934,14
634,40.7255,-73.9966,23
635,40.7684,-73.9818,15
636,40.7509,-73.9906,14
637,40.75,-73.9913,51
638,40.7583,-73.966,13
639,40.7499,-73.9937,19
640,40.7511,-73.9943,32
641,40.7569,-73.99,13
642,40.7795,-73.9578,18
643,40.7689,-73.9821,16
644,40.7337,-73.9899,15
645,40.7739,-73.871,28
646,40.7739,-73.8732,20
647,40.7698,-73.8634,91
648,40.7554,-73.9651,14
649,40.7521,-73.9754,15
650,40.6486,-73.7843,28
651,40.7688,-73.8627,104
652,40.6485,-73.7851,24
653,40.7397,-73.9952,36
654,40.7795,-73.9773,20
655,40.7655,-73.9548,21
656,40.7271,-74.0033,17
657,40.7409,-73.9979,15
658,40.6448,-73.7824,13
659,40.7479,-73.9849,15
660,40.7776,-73.9787,35
661,40.7698,-73.8636,78
662,40.7773,-73.9789,19
663,40.7387,-73.9832,18
664,40.7397,-73.9951,28
665,40.7744,-73.9615,13
666,40.7524,-73.9781,23
667,40.7732,-73.9782,15
668,40.7073,-74.0043,18
669,40.7255,-73.9921,13
670,40.7946,-73.9663,27
671,40.7368,-73.9932,14
672,40.7646,-73.9772,17
673,40.7373,-73.997,18
674,40.7436,-73.9768,16
675,40.786,-73.9786,14
676,40.7409,-73.9787,19
677,40.7782,-73.9783,13
678,40.7823,-73.9716,21
679,40.7685,-73.9815,14
680,40.7365,-73.9891,13
681,40.7648,-73.9686,13
682,40.7419,-74.0047,50
683,40.7629,-73.9678,32
684,40.7296,-74.0023,13
685,40.7634,-73.9673,19
686,40.7688,-73.8626,16
687,40.7563,-73.9675,13
688,40.7396,-74.0081,13
689,40.7731,-73.8855,21
690,40.7375,-73.9968,19
691,40.7707,-73.957,19
692,40.7684,-73.9825,24
693,40.7654,-73.9681,13
694,40.7406,-73.9982,15
695,40.7489,-73.9923,17
696,40.7406,-74.0057,20
697,40.7613,-73.9868,15
698,40.7243,-74.0045,21
699,40.7397,-73.9764,25
700,40.7253,-73.9952,16
701,40.7483,-73.9848,18
702,40.7277,-73.9911,17
703,40.7399,-73.9951,29
704,40.75,-73.9917,28
705,40.7499,-73.9935,27
706,40.7663,-73.9603,18
707,40.7489,-73.9958,18
708,40.7623,-73.9682,24
709,40.7522,-73.9756,15
710,40.7407,-74.0055,25
711,40.7269,-74.0032,17
712,40.7238,-73.9963,15
713,40.7746,-73.9541,18
714,40.7493,-73.9922,15
715,40.7738,-73.8707,28
716,40.7289,-73.9844,19
717,40.7281,-73.988,13
718,40.7743,-73.9614,13
719,40.7594,-73.9956,13
720,40.7511,-73.994,76
721,40.7503,-73.9688,14
722,40.7708,-73.9569,14
723,40.7249,-73.9954,16
724,40.7693,-73.952,15
725,40.7743,-73.9637,20
726,40.7315,-74.001,13
727,40.7791,-73.9538,19
728,40.7606,-73.9611,29
729,40.7371,-73.9886,23
730,40.8072,-73.9646,13
731,40.7503,-73.9915,48
732,40.77,-73.8634,138
733,40.7845,-73.9542,17
734,40.7754,-73.9823,18
735,40.781,-73.9566,14
736,40.7316,-73.9823,26
737,40.7354,-73.9899,14
738,40.7785,-73.9817,17
739,40.7437,-73.9923,13
740,40.7801,-73.9551,21
741,40.7798,-73.9504,15
742,40.7655,-73.9547,15
743,40.7564,-73.9902,15
744,40.7789,-73.9624,24
745,40.7627,-73.9598,15
746,40.7399,-74.0024,26
747,40.7421,-73.9849,13
748,40.6486,-73.7847,13
749,40.7746,-73.9822,13
750,40.7538,-73.9693,13
751,40.7372,-73.997,25
752,40.7865,-73.9505,15
753,40.7743,-73.8731,24
754,40.7504,-73.9915,20
755,40.7774,-73.955,14
756,40.7524,-73.9704,14
757,40.7621,-73.9659,30
758,40.7544,-73.9688,13
759,40.7511,-73.9939,16
760,40.751,-73.9942,93
761,40.645,-73.7812,29
762,40.7335,-73.9996,32
763,40.7566,-73.9976,15
764,40.743,-74.0075,20
765,40.7318,-73.9822,25
766,40.7358,-74.0059,14
767,40.7731,-73.8854,120
768,40.7385,-73.9959,13
769,40.7366,-73.9888,22
770,40.7377,-73.981,14
771,40.7699,-73.8632,104
772,40.77,-73.8637,36
773,40.7865,-73.9781,13
774,40.7768,-73.9619,14
775,40.7755,-73.9821,15
776,40.7786,-73.982,16
777,40.7793,-73.962,20
778,40.7627,-73.9821,19
779,40.7498,-73.9913,41
780,40.7487,-74.0082,25
781,40.744,-73.9857,15
782,40.7435,-73.9841,13
783,40.78,-73.9806,15
784,40.7397,-73.9868,13
785,40.7742,-73.8732,54
786,40.6471,-73.7894,18
787,40.7427,-73.993,13
788,40.7568,-73.9899,13
789,40.7439,-73.9879,16
790,40.7418,-73.9749,28
791,40.7362,-73.9977,20
792,40.7434,-73.9924,15
793,40.7385,-73.9876,22
794,40.7412,-74.0015,26
795,40.7745,-73.981,18
796,40.6417,-73.7882,20
797,40.7454,-73.9983,23
798,40.7472,-73.9855,13
799,40.7624,-73.968,17
800,40.7864,-73.9723,23
801,40.7829,-73.953,14
802,40.7769,-73.9792,19
803,40.7499,-73.9914,64
804,40.6467,-73.7896,13
805,40.7413,-73.9814,15
806,40.7428,-74.0003,16
807,40.7487,-73.9921,14
808,40.7629,-73.9822,14
809,40.7394,-74.0027,22
810,40.7409,-73.9944,16
811,40.7608,-73.9612,31
812,40.7132,-74.004,16
813,40.7508,-74.0056,27
814,40.7308,-74.0016,19
815,40.7669,-73.9536,15
816,40.7624,-73.9789,17
817,40.7642,-73.969,21
818,40.7505,-73.991,15
819,40.7686,-73.9615,13
820,40.7849,-73.9734,17
821,40.7617,-73.994,17
822,40.7619,-73.9864,16
823,40.7524,-73.9783,22
824,40.7568,-73.99,19
825,40.7225,-73.9869,19
826,40.7452,-73.9983,17
827,40.7403,-74.0079,17
828,40.7863,-73.9723,15
829,40.7424,-73.9777,30
830,40.7473,-73.9896,13
831,40.7859,-73.9785,13
832,40.7421,-73.9747,28
833,40.7762,-73.958,16
834,40.7509,-73.9908,25
835,40.7618,-73.9686,19
836,40.7389,-73.9873,13
837,40.7377,-74.0082,13
838,40.7451,-73.9985,22
839,40.7349,-73.9799,14
840,40.7857,-73.9765,14
841,40.7712,-73.9596,20
842,40.7411,-73.9941,23
843,40.7839,-73.9545,16
844,40.774,-73.8734,27
845,40.7836,-73.9803,16
846,40.779,-73.9559,20
847,40.7457,-73.9844,16
848,40.7822,-73.9716,23
849,40.7567,-73.9672,16
850,40.7306,-73.9832,13
851,40.7433,-73.9961,13
852,40.7417,-73.9937,24
853,40.77,-73.8636,53
854,40.7948,-73.9718,17
855,40.7498,-73.9917,29
856,40.7401,-73.9986,18
857,40.7225,-74.0037,16
858,40.7406,-74.002,20
859,40.7397,-74.0063,17
860,40.7522,-73.9755,14
861,40.7785,-73.9822,13
862,40.7625,-73.9681,32
863,40.7403,-73.9947,39
864,40.7863,-73.978,13
865,40.7809,-73.9545,19
866,40.7796,-73.9534,27
867,40.7757,-73.9626,16
868,40.7963,-73.9614,21
869,40.7578,-73.9894,13
870,40.7305,-74.002,17
871,40.7731,-73.9782,20
872,40.7253,-73.9956,15
873,40.7432,-73.9999,14
874,40.7441,-73.9993,17
875,40.7237,-73.9966,17
876,40.7563,-73.9725,14
877,40.7352,-74.006,18
878,40.7248,-73.9955,17
879,40.6471,-73.7898,25
880,40.764,-73.9588,13
881,40.7697,-73.8636,66
882,40.7846,-73.9736,14
883,40.7507,-73.9911,15
884,40.764,-73.9691,14
885,40.6458,-73.7768,15
886,40.7398,-74.0062,14
887,40.7696,-73.9648,14
888,40.7689,-73.8628,84
889,40.7833,-73.9551,15
890,40.7692,-73.9551,13
891,40.7445,-73.999,26
892,40.7731,-73.9521,14
893,40.6448,-73.782,69
894,40.7384,-74.0038,13
895,40.7807,-73.9813,15
896,40.7674,-73.9666,13
897,40.7823,-73.9808,18
898,40.7224,-73.9864,17
899,40.7623,-73.9679,13
900,40.7697,-73.8638,44
901,40.6487,-73.7837,51
902,40.7689,-73.8626,41
903,40.7687,-73.9677,15
904,40.7739,-73.9821,15
905,40.7721,-73.9499,21
906,40.762,-73.9787,16
907,40.7684,-73.9848,18
908,40.7349,-73.99,13
909,40.7679,-73.9641,21
910,40.7785,-73.9815,17
911,40.7827,-73.9555,21
912,40.722,-73.9972,18
913,40.7562,-73.9675,13
914,40.7687,-73.9852,13
915,40.7405,-74.0078,23
916,40.7852,-73.9695,28
917,40.7653,-73.9658,15
918,40.7627,-73.9677,22
919,40.7653,-73.9752,17
920,40.75,-73.9919,19
921,40.7357,-73.9895,13
922,40.7559,-73.9905,14
923,40.76,-73.9649,13
924,40.7413,-73.9813,14
925,40.7523,-73.978,25
926,40.7379,-73.9964,23
927,40.7374,-74.0049,14
928,40.7333,-74.0064,15
929,40.763,-73.9698,19
930,40.7338,-73.9994,23
931,40.7632,-73.9697,14
932,40.7706,-73.957,20
933,40.7659,-73.9655,16
934,40.8054,-73.966,17
935,40.7403,-74.0021,21
936,40.7509,-74.0055,23
937,40.7781,-73.9822,15
938,40.778,-73.9519,14
939,40.7434,-73.9962,15
940,40.7386,-73.996,16
941,40.7256,-73.9967,16
942,40.7554,-73.9948,26
943,40.7823,-73.981,15
944,40.7689,-73.8631,13
